@relation 'nutch_acdc_prediction_change - Copy-weka.filters.unsupervised.attribute.Remove-R1,5-7-weka.filters.supervised.instance.SMOTE-C2-K5-P4157.0-S1-weka.filters.supervised.instance.SMOTE-C3-K3-P7350.0-S1-weka.filters.unsupervised.attribute.Reorder-R1,4,5,6,2,7,3-weka.filters.unsupervised.instance.Resample-S1-Z1666.0'

@attribute Label {a,b,c}
@attribute Logical_Dependency numeric
@attribute Link_Overload numeric
@attribute Unused_Interface numeric
@attribute Brick_Functionality_Overload numeric
@attribute Clone_comp numeric
@attribute Sloopy_Delegation numeric

@data
b,0,0,0,1,0,0.042624
c,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.577396,0,1
c,0,0,0,0,0,1
b,0,0,0,1,0,0.332095
b,0,0,0,1,0,0.383094
b,0,0,0,0,0,1
b,0,0,0,0.990746,0,1
c,0,0,0,0,0,1
a,0,0,0,1,0,0
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
b,0,0,0,0,0,1
b,0,0,0,1,0,1
c,0,0,0,0.828549,0,0.745705
b,0,0,0,0.43895,0,0.968966
a,0,0,0,0,0,0
a,0,0,0,1,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,1,0,0.086179
b,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0.195816,0,0.111038
a,0,0,0,1,0,1
c,0,0,0,0.535016,0,0.086391
c,0,0,0,0.471386,0,0.728138
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0.614526,0,1
a,0,0,0,0,0,0
b,0,0,0,1,0,0.135026
a,0,0,0,0,0,0
c,0,0,0,0.324419,0,0.535384
a,0,0,0,1,0,1
b,0,0,0,0,0,1
a,0,0,0,1,0,0
c,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0.471386,0,0.728138
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0.364004,0,0.260087
c,0,0,0,0.328553,0,0.615362
c,0,0,0,0,0,1
c,0,0,0,0.1008,0,0.462351
c,0,0,0,0,0,1
c,0,0,0,0.487515,0,0.873425
c,0,0,0,0,0,1
c,0,0,0,0.305062,0,0.315307
a,0,0,0,1,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0.835874,0,0.505551
b,0,0,0,0.74337,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0.280869,0,0.357618
a,0,0,0,0,0,1
b,0,0,0,0.702075,0,1
a,0,0,0,0,0,0
b,0,0,0,0.923127,0,1
a,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.813478,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,1
a,0,0,0,1,0,1
c,0,0,0,0.324419,0,0.535384
c,0,0,0,0.639859,0,0.63132
c,0,0,0,0.1008,0,0.462351
c,0,0,0,0,0,1
b,0,0,0,0.099652,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,1,0,0
b,0,0,0,0.643987,0,1
b,0,0,0,0.796918,0,1
b,0,0,0,0,0,1
b,0,0,0,0.920869,0,1
a,0,0,0,1,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,1
c,0,0,0,0.647361,0,0.872954
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.122653,0,1
a,0,0,0,0,0,0
b,0,0,0,0.354929,0,1
b,0,0,0,0.526922,0,1
b,0,0,0,1,0,0.842534
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0.064669,0,0.88244
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0.38764,0,0.994087
a,0,0,0,0,0,1
b,0,0,0,1,0,0.332095
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0.961585,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,1,0,1
b,0,0,0,0.491041,0,1
b,0,0,0,0,0,1
c,0,0,0,0.225877,0,0.861873
c,0,0,0,0.606454,0,0.609023
b,0,0,0,0,0,1
c,0,0,0,0.990144,0,0.97672
b,0,0,0,0.336139,0,1
c,0,0,0,0.592368,0,0.836925
b,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,1,0,0.135026
b,0,0,0,0.826825,0,0.7533
a,0,0,0,1,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,1
b,0,0,0,0.011229,0,1
b,0,0,0,0.987198,0,0.876005
b,0,0,0,0.074882,0,1
a,0,0,0,0,0,0
b,0,0,0,1,0,0.637293
b,0,0,0,1,0,0.042624
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0.74337,0,1
b,0,0,0,0.095945,0,0.316377
b,0,0,0,0.328135,0,0.542442
a,0,0,0,0,0,0
b,0,0,0,0.961585,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.011229,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,1,0,0
c,0,0,0,0,0,1
a,0,0,0,1,0,1
b,0,0,0,0.513623,0,1
a,0,0,0,1,0,1
c,0,0,0,0.824294,0,0.422573
c,0,0,0,0.766293,0,0.608181
a,0,0,0,0,0,0
b,0,0,0,0.095884,0,1
c,0,0,0,0,0,1
c,0,0,0,0.069129,0,0.537135
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,1,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,1,0,0.086179
b,0,0,0,0.297873,0,0.618722
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0.766293,0,0.608181
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,1,0,0
a,0,0,0,0,0,0
b,0,0,0,0.011229,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,1
c,0,0,0,0.91095,0,0.512913
b,0,0,0,1,0,0.481106
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0.038022,0,0.989239
b,0,0,0,0.008374,0,1
b,0,0,0,0.572732,0,1
c,0,0,0,0.647361,0,0.872954
c,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.663649,0,1
b,0,0,0,0,0,1
c,0,0,0,0.133957,0,0.43009
c,0,0,0,0.514759,0,0.328619
b,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,1
c,0,0,0,0.534478,0,0.821742
c,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0.953061,0,1
b,0,0,0,0.78941,0,1
b,0,0,0,0.920869,0,1
a,0,0,0,0,0,1
c,0,0,0,0.610283,0,0.016567
a,0,0,0,0,0,0
c,0,0,0,0.259771,0,0.179608
b,0,0,0,0.088112,0,1
b,0,0,0,0.263201,0,1
a,0,0,0,1,0,0
c,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0.201165,0,0.771482
a,0,0,0,0,0,0
b,0,0,0,0.475888,0,0.802275
c,0,0,0,0.186647,0,0.31344
a,0,0,0,1,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0.888664,0,0.224424
a,0,0,0,1,0,0
a,0,0,0,1,0,0
b,0,0,0,0,0,1
a,0,0,0,1,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0.544344,0,1
a,0,0,0,1,0,0
c,0,0,0,0.134223,0,0.17636
a,0,0,0,0,0,0
c,0,0,0,0.054896,0,0.460227
b,0,0,0,0.93725,0,0.578843
b,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0.001365,0,1
b,0,0,0,0.354929,0,1
a,0,0,0,0,0,0
c,0,0,0,0.123363,0,0.262058
b,0,0,0,0.941741,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0.93725,0,0.578843
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,1
b,0,0,0,0.487137,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0.186647,0,0.31344
c,0,0,0,0.530209,0,0.699961
a,0,0,0,0,0,0
b,0,0,0,1,0,0.637293
c,0,0,0,0.954783,0,0.742538
b,0,0,0,0.488367,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,1,0,0
b,0,0,0,0.696985,0,1
c,0,0,0,0.833772,0,0.744284
b,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.750461,0,1
b,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0.639859,0,0.63132
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0.923429,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0.909639,0,1
c,0,0,0,0.639859,0,0.63132
c,0,0,0,0.77415,0,0.158367
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0.534478,0,0.821742
b,0,0,0,0.175702,0,1
c,0,0,0,0.535016,0,0.086391
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.793369,0,1
a,0,0,0,0,0,0
c,0,0,0,0.439181,0,0.330522
c,0,0,0,0,0,1
b,0,0,0,0,0,1
b,0,0,0,0.577396,0,1
a,0,0,0,1,0,1
a,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.274585,0,1
b,0,0,0,1,0,0.718384
b,0,0,0,0.345403,0,0.40769
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0.207526,0,1
b,0,0,0,0.547653,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0.472055,0,1
b,0,0,0,0.598882,0,1
a,0,0,0,0,0,0
b,0,0,0,0.55966,0,0.453223
c,0,0,0,0.954783,0,0.742538
b,0,0,0,0.011229,0,1
c,0,0,0,0,0,1
b,0,0,0,1,0,0.102204
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0.77415,0,0.158367
b,0,0,0,0.336139,0,1
c,0,0,0,0,0,1
b,0,0,0,0.444999,0,0.848695
a,0,0,0,1,0,0
b,0,0,0,0,0,1
b,0,0,0,1,0,0.135026
b,0,0,0,0.339885,0,1
a,0,0,0,1,0,1
b,0,0,0,0.078424,0,1
b,0,0,0,0.687937,0,0.205121
c,0,0,0,0.328553,0,0.615362
c,0,0,0,0,0,1
c,0,0,0,0.835874,0,0.505551
c,0,0,0,0.647361,0,0.872954
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0.444999,0,0.848695
c,0,0,0,0,0,1
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0.134234,0,0.924565
b,0,0,0,0.263201,0,1
b,0,0,0,1,0,1
a,0,0,0,0,0,1
c,0,0,0,0.523882,0,0.647191
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,1
b,0,0,0,0.075239,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
c,0,0,0,0.355696,0,0.530214
a,0,0,0,0,0,0
c,0,0,0,0.236671,0,0.983736
a,0,0,0,0,0,0
c,0,0,0,0.77415,0,0.158367
c,0,0,0,0,0,1
c,0,0,0,0.328553,0,0.615362
a,0,0,0,0,0,1
b,0,0,0,0.487137,0,1
c,0,0,0,0.824294,0,0.422573
c,0,0,0,0,0,1
c,0,0,0,0.267735,0,0.253564
a,0,0,0,1,0,1
a,0,0,0,1,0,0
b,0,0,0,0.074882,0,1
b,0,0,0,0.011253,0,1
b,0,0,0,0,0,1
b,0,0,0,0.518787,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.714118,0,1
b,0,0,0,1,0,1
a,0,0,0,1,0,0
b,0,0,0,0.74337,0,1
b,0,0,0,0,0,1
b,0,0,0,0.020835,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.93725,0,0.578843
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0.831685,0,0.799631
a,0,0,0,0,0,0
c,0,0,0,0.492011,0,0.342093
c,0,0,0,0.25839,0,0.137971
a,0,0,0,0,0,0
b,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0.444999,0,0.848695
b,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0.339885,0,1
c,0,0,0,0.026584,0,0.177518
c,0,0,0,0,0,1
b,0,0,0,0.854093,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0.990746,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0.364004,0,0.260087
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.274069,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0.488367,0,1
c,0,0,0,0,0,1
b,0,0,0,0.934121,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.990746,0,1
a,0,0,0,0,0,1
a,0,0,0,0,0,1
c,0,0,0,1,0,0
c,0,0,0,0.471386,0,0.728138
b,0,0,0,0.572732,0,1
b,0,0,0,1,0,0.813383
a,0,0,0,1,0,1
a,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,1,0,0
c,0,0,0,0.711546,0,0.932646
b,0,0,0,0,0,1
b,0,0,0,1,0,0.079652
b,0,0,0,0.095945,0,0.316377
b,0,0,0,0.641791,0,1
b,0,0,0,0.596906,0,0.290518
a,0,0,0,0,0,1
b,0,0,0,0.011253,0,1
b,0,0,0,0.787387,0,1
b,0,0,0,0.787238,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0.568817,0,0.01661
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0.138054,0,0.216703
a,0,0,0,0,0,0
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0.987198,0,0.876005
c,0,0,0,0.103618,0,0.211162
c,0,0,0,0,0,1
b,0,0,0,0.483279,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0.122653,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,1,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
c,0,0,0,0.434198,0,0.689793
b,0,0,0,0.475729,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0.793369,0,1
b,0,0,0,0.982868,0,1
b,0,0,0,0,0,1
b,0,0,0,1,0,0.2133
b,0,0,0,0.075239,0,1
b,0,0,0,1,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.020835,0,1
b,0,0,0,0.095884,0,1
a,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0.354929,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0.605125,0,0.622311
a,0,0,0,0,0,0
a,0,0,0,1,0,0
c,0,0,0,0.919997,0,0.449217
a,0,0,0,0,0,0
c,0,0,0,0.395468,0,0.349495
c,0,0,0,0.395468,0,0.349495
c,0,0,0,0.833772,0,0.744284
b,0,0,0,1,0,0.248883
c,0,0,0,0.496472,0,0.234268
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.099076,0,1
a,0,0,0,1,0,0
c,0,0,0,0.833772,0,0.744284
c,0,0,0,0.892544,0,0.727808
c,0,0,0,0.064669,0,0.88244
c,0,0,0,0.568817,0,0.01661
c,0,0,0,0.919009,0,0.385402
c,0,0,0,0,0,1
b,0,0,0,0.793369,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,1
b,0,0,0,0.518787,0,1
a,0,0,0,1,0,0
c,0,0,0,0.736611,0,0.906991
b,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.651307,0,0.886604
a,0,0,0,0,0,0
b,0,0,0,0.597269,0,1
c,0,0,0,0.535016,0,0.086391
b,0,0,0,0.267814,0,1
a,0,0,0,0,0,0
b,0,0,0,0.488367,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0.345403,0,0.40769
b,0,0,0,1,0,1
a,0,0,0,0,0,1
b,0,0,0,0,0,1
b,0,0,0,1,0,0.725797
c,0,0,0,0,0,1
a,0,0,0,0,0,1
a,0,0,0,1,0,0
b,0,0,0,0.366355,0,1
a,0,0,0,1,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.577396,0,1
b,0,0,0,0.534877,0,1
a,0,0,0,1,0,0
b,0,0,0,0.854061,0,1
c,0,0,0,0.672956,0,0.236946
b,0,0,0,0.787238,0,1
b,0,0,0,0.274585,0,1
c,0,0,0,0.280869,0,0.357618
a,0,0,0,0,0,0
b,0,0,0,0.014265,0,1
c,0,0,0,0.302016,0,0.679188
c,0,0,0,0.140417,0,0.734989
c,0,0,0,0,0,1
b,0,0,0,0.596906,0,0.290518
a,0,0,0,0,0,0
b,0,0,0,0.491041,0,1
b,0,0,0,0.393026,0,1
b,0,0,0,0.807076,0,1
b,0,0,0,0.246486,0,1
a,0,0,0,1,0,0
a,0,0,0,1,0,0
b,0,0,0,1,0,0.927826
b,0,0,0,0.293713,0,1
c,0,0,0,0,0,1
c,0,0,0,0.586248,0,0.037785
c,0,0,0,0.783987,0,0.700998
a,0,0,0,0,0,0
c,0,0,0,0.892544,0,0.727808
b,0,0,0,0.854061,0,1
b,0,0,0,0,0,1
c,0,0,0,0.195816,0,0.111038
c,0,0,0,0.954783,0,0.742538
a,0,0,0,1,0,1
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0.529792,0,0.834138
a,0,0,0,0,0,0
b,0,0,0,0.812471,0,1
b,0,0,0,1,0,0.718384
a,0,0,0,0,0,0
b,0,0,0,0.078424,0,1
b,0,0,0,0.544344,0,1
c,0,0,0,0.734267,0,0.643919
c,0,0,0,0.892544,0,0.727808
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.094364,0,0.975958
b,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0.766293,0,0.608181
b,0,0,0,0,0,1
c,0,0,0,0.189167,0,0.44819
b,0,0,0,0,0,1
b,0,0,0,1,0,0.927826
a,0,0,0,0,0,1
b,0,0,0,1,0,1
a,0,0,0,0,0,1
c,0,0,0,0.990144,0,0.97672
c,0,0,0,0.783987,0,0.700998
b,0,0,0,0.263201,0,1
b,0,0,0,1,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0.156037,0,0.614583
b,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0.134234,0,0.924565
b,0,0,0,0.95608,0,1
b,0,0,0,0,0,1
c,0,0,0,0.835874,0,0.505551
b,0,0,0,0,0,1
b,0,0,0,0.513623,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.329543,0,0.136265
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0.324419,0,0.535384
c,0,0,0,0,0,1
c,0,0,0,0.24812,0,0.751911
c,0,0,0,0,0,1
b,0,0,0,0.189377,0,1
b,0,0,0,1,0,0.308926
a,0,0,0,0,0,0
a,0,0,0,1,0,0
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,1,0,1
a,0,0,0,1,0,0
a,0,0,0,0,0,1
c,0,0,0,0.302016,0,0.679188
a,0,0,0,0,0,0
b,0,0,0,0.910565,0,1
c,0,0,0,0,0,1
b,0,0,0,0.807076,0,1
c,0,0,0,0.2785,0,0.01608
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0.831685,0,0.799631
a,0,0,0,0,0,0
c,0,0,0,0,0,1
b,0,0,0,0.008374,0,1
b,0,0,0,0.793369,0,1
a,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
c,0,0,0,0.930732,0,0.109163
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.787387,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,1,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,0,0,0,0.328553,0,0.615362
b,0,0,0,0.099076,0,1
c,0,0,0,0,0,1
b,0,0,0,0.78941,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
b,0,0,0,0.953152,0,1
c,0,0,0,0.185274,0,0.26143
c,0,0,0,0.888664,0,0.224424
c,0,0,0,0.226697,0,0.104105
c,0,0,0,0,0,1
c,0,0,0,0.481862,0,0.90025
c,0,0,0,0.734267,0,0.643919
b,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0.24812,0,0.751911
c,0,0,0,0.103618,0,0.211162
b,0,0,0,0.832904,0,1
b,0,0,0,0.920869,0,1
c,0,0,0,0.195227,0,0.774851
c,0,0,0,0.226697,0,0.104105
b,0,0,0,0.78941,0,1
b,0,0,0,0,0,1
c,0,0,0,0.492011,0,0.342093
b,0,0,0,1,0,0.30449
b,0,0,0,1,0,1
b,0,0,0,0.293713,0,1
b,0,0,0,0.444871,0,0.387572
a,0,0,0,0,0,0
c,0,0,0,0.781317,0,0.823544
c,0,0,0,0,0,1
b,0,0,0,0.001365,0,1
a,0,0,0,0,0,0
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,1,0,0.2133
b,0,0,0,0.923429,0,1
a,0,0,0,1,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0.68585,0,1
c,0,0,0,0.734267,0,0.643919
c,0,0,0,0,0,1
c,0,0,0,0.781317,0,0.823544
c,0,0,0,0.395468,0,0.349495
c,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,1
a,0,0,0,0,0,1
c,0,0,0,0,0,1
a,0,0,0,0,0,1
b,0,0,0,0.099652,0,1
b,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
c,0,0,0,0,0,1
b,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,1,0,0.332095
c,0,0,0,0.990144,0,0.97672
b,0,0,0,1,0,0.032009
c,0,0,0,0,0,1
c,0,0,0,0.103618,0,0.211162
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,1,0,0
c,0,0,0,0.606454,0,0.609023
b,0,0,0,0,0,1
b,0,0,0,0.78941,0,1
b,0,0,0,1,0,1
a,0,0,0,0,0,0
a,0,0,0,1,0,0
